x1,x2,y
-1.0458081308780662,-0.19600429784501586,0
0.7276415823376366,-0.3421528907320472,1
0.4580706252070308,-1.406914165601862,0
1.0756595540904832,-1.977749062367128,1
0.6857673550860531,-0.2615619010664018,1
-0.8989592079247941,0.05649669199323269,0
-0.6886282287428822,-1.286130036708791,0
0.73236593314347,-0.03447486503463288,0
1.8316590117200604,0.053752562990502024,1
-1.7356061081473035,-2.156008006059379,0
1.080299237781738,-0.9151246594795012,1
2.0085842058164074,0.4072638937354685,1
0.5316715361731655,0.3870587293957439,1
1.3052227456290848,-1.1536749163997606,1
-0.07337598898758246,0.15844805049973495,0
0.5686971807954354,1.0224072253604721,1
-1.083004870138967,0.7770729589908982,0
-1.8787776392607614,-0.09528578701393456,0
1.7370423813478029,-0.4679763133242924,1
-0.3834944204968862,-0.6293444843345044,0
0.19891937049622632,0.4678197829096571,1
-0.8250864785972127,0.19510397314288802,0
-0.8509666733922636,0.6294040061022004,1
0.508778529895922,0.13187381312115198,1
-0.10253491354921118,0.8187639503474419,1
1.1157680977941684,0.09459253295770016,0
1.197792260877551,0.7846887161316864,1
1.0529346109570679,0.8708227703666389,1
0.962460870021288,-0.8045266302248135,1
2.435545025425075,-1.808144046870746,0
-0.47435314594937483,1.5434928560145533,1
0.6395716471767904,0.2566587307122617,0
1.9459588025715477,-1.7144858954961215,1
2.09099379027184,-0.7138194972187111,1
-0.8639400142790303,0.7718742923698284,0
0.35640901417854304,-0.279676831132893,1
2.1939332054539866,-0.5120614193191271,1
1.258887015718972,1.4008818603129667,1
0.91478933462775,-1.0472871463838105,0
0.4605468372218775,-0.7981533577548339,1
0.27781898172147995,0.21138647504826755,0
1.0170409693993565,0.39045493205388226,0
0.42238846251706824,0.4963430343407315,1
0.6531635168511114,0.9112380445689469,1
0.7864585767265411,0.19857862068151685,1
-0.045878681342849226,0.48938393893840915,0
1.285342311269582,-0.2592092593150832,1
3.9056691132569616,0.06269830323671424,1
-1.2546853032586829,0.10753418005363442,0
1.0564137766089778,0.21509813581903608,1
-0.13620909748079624,0.7725398075827608,1
1.335142835271175,0.555145681944831,1
0.751213220660647,0.0442170029001831,0
1.5380402514467097,-0.8091259849410398,1
1.9930572341596575,0.06767125806270954,1
0.9116632295449995,-0.028017784895743934,1
1.945257517255596,0.19318157981319836,1
-1.8787276831675455,2.206525307140402,0
2.4494975277076256,-0.5237727785412354,1
1.112568367081574,0.42228901912535954,1
1.8856276913197,1.0684620672442982,1
-0.641863319325674,0.09800191409938289,0
-0.21384686976586942,2.337845119172165,0
0.8605321235592516,-0.3780392917314767,1
0.6812583217287906,0.32408922232004705,1
1.0113754468109886,-0.798805744892982,1
1.8929666770229627,-0.35152473514329313,1
-1.2417423468331343,0.2489339103966579,0
1.77120097888904,0.8463040623077297,1
0.7091101009537196,0.3190948340235742,1
0.4758399527629974,1.259114849334736,1
-0.9182267578233796,-0.09496531059267174,0
1.2533535352145515,-0.33216852983900536,1
-1.9555186361341412,2.7039851072793866,0
1.413233412362584,0.39423764944203077,1
-0.9413164190202912,-0.7194815459785476,0
0.7588037038792214,-0.6942637622480688,0
0.5689142789392875,-0.9426799145313405,1
1.9864919620232722,0.9365693558567879,1
0.5034793140847207,-0.36437729289324183,1
-0.06355241726023231,0.12736247565648562,1
0.14273703443167662,-0.06350867443826871,0
2.10017104563013,0.7314924079409346,1
1.289926666098983,-0.8467440928840201,1
0.2758070203245225,-1.0755722861430155,0
0.43990893803903514,0.22429730718159427,1
-1.0238947996439918,0.600959284699897,0
1.1273216209366952,0.33253231309764075,1
-1.2357972784650124,-0.8094537290973276,0
1.5269761124190018,0.6774848420913938,1
0.8414837517403924,-0.7438609270956342,1
3.3256469795313146,-0.5215386447863833,1
-0.5101491090967365,-0.9439535247220022,0
0.5870716998553037,1.3011583486520308,1
2.678116471015369,0.6334215410273492,1
2.010528604320556,0.6049933756788733,1
-0.06583325673788987,1.2472114211424503,1
0.9463641712107925,2.8126492482387233,1
0.7021992920565959,-1.7092261039101555,0
1.010151454133573,-0.7383765808771081,1
-0.0685484795833129,-0.6161750841745238,0
0.6017475570291919,-0.8508196223826928,1
-1.0578576128043853,-1.0775832476037126,0
0.8486357970548902,-0.2996530640553656,0
1.1950227407640153,-1.216603715289405,1
0.4498386460917275,0.3350423675374132,0
-1.0765559796432667,0.051698321428614635,0
1.7873850491366088,0.4810286647636553,1
1.1009775417920826,0.5077284516382525,1
-0.09861660747107459,0.6030068534266765,0
0.3913395084781296,-0.3734089368238823,1
-0.9507363430600229,2.1211434026336673,1
-0.42795114055569505,0.23443111648209775,0
0.10840751900714651,-1.862484752624795,0
2.0512628935081665,-1.0023757457662175,1
-0.0034537299762232854,-1.7405029890278156,0
1.4042350252616345,0.01733462915130733,1
0.10785217685226212,-0.12180522405333363,0
0.9727423169370624,-0.4684256978994578,1
0.5444649476418175,2.010926112400514,1
1.6603622601020178,0.5489828740769108,1
0.11170752795958627,0.7260983614463344,0
-1.0297810750026852,-0.9310734879421032,0
-0.8201439344999961,-0.9991448913310123,0
0.11493475666296671,0.03680549909695475,0
-0.6739659677458583,0.17300713965222583,0
1.1512332172475064,-1.856311567114457,1
0.18765501865611434,-0.18030702284953407,0
3.3120672050290745,0.014072082873504806,1
-1.2114860546508455,-0.21514916577112894,0
0.9239964965807813,-0.8133904123466764,0
-0.540748325856236,-0.53953518192114,0
0.1572585255790535,-0.17685919357279603,0
0.8555614206745985,0.09080002361004777,1
-1.8579085123617156,0.604791582550568,0
0.9605087284668302,1.0808562049508712,1
2.7931982085015843,-0.2943477235272498,1
0.2012178717945478,-0.45615619611535785,0
0.9857886424860605,0.43765567353430623,0
1.8274138624379392,0.6108449164108543,1
0.5196511499703037,-0.4342004332588856,0
0.06094379261536831,0.7903934769661722,0
-1.8033100440939276,0.9795853411559731,0
1.4050897913344707,1.291686465658673,1
0.575514749298213,1.7783209067198225,1
-0.4139522365269781,-0.8664161386594389,0
0.8392563813054629,0.01389820933251119,1
0.05795160751320039,0.011277696618660139,0
0.11873125577292176,-0.0980735685325076,0
1.3669202717195792,-0.6492629196101362,1
-0.7722206524562292,-1.4855620032310715,0
1.8520468146811344,0.0926794460290038,1
-0.8374547794302443,-0.7683556595479125,0
-0.028971549190790258,0.085993480747625,0
2.8152408134732347,-0.7940435416988534,1
1.9400902378066645,-1.0996583458443414,1
0.8073643917449842,0.2342983603768977,1
-0.3345832370513382,0.15092152680649595,0
0.11780046263011734,0.579281971320933,0
0.780602846044266,2.1858637664176253,1
0.7412755555735582,0.2772895312108468,0
0.6000419774114408,0.4850817670641296,0
0.6660842345073972,-1.0775613288673254,0
0.4641873793243745,-1.2869074405363745,1
-0.8861766092040144,1.5828294467733337,0
0.13183818362308386,-0.9234797799333037,0
1.7060864593855312,-1.043944071468642,1
-0.8051677273062294,-0.03909892121655298,0
0.49148893730679355,-0.09019241337738836,0
-0.20172932164792845,-0.9025065064432917,1
0.8224854723379225,-0.3049732187131,1
0.27250350082649993,1.2293757176501043,0
2.325133031472136,-0.8059936088317976,1
1.257241469609279,-1.3936724843661716,0
-0.7429834823549326,0.9425936208997923,0
1.4383508127750684,0.4922969119380367,1
-0.15211704188826947,-0.6205186206486616,0
0.065303991484713,-1.582167016126918,0
1.045200922117834,-0.7446233564385631,0
0.15907783829685174,-0.05470443684927131,0
1.6821413979552509,1.165672089883819,1
-0.15196106766473505,-1.036581974869657,0
0.019158792149500337,-0.08451988151147344,0
-0.02200798290291983,0.675144659894898,0
0.07779737680945709,-2.3812673401219207,0
1.9091107111025942,1.0337861679388998,1
1.3916759229713334,-1.1824505722064373,0
2.5809383494132785,0.3319954934569346,1
3.1944086242891805,0.24668314961074406,1
-0.4337887351255738,1.084586391463845,1
0.7774610400600177,0.5509243808935403,1
-0.5938203483077764,-2.377290491729981,0
-0.15536652052309396,-0.7847792471559913,0
0.006909238718763588,0.13820512935328008,0
-0.4628703615521019,-0.19497988611978695,0
-0.4570760001882552,0.47761072975677044,0
0.5412871836277195,0.7893665556697054,0
-0.638390260225048,0.6084517364296791,0
1.626339655051396,-0.21427494255446522,1
-0.30952889115926574,-1.8463370111204804,0
3.790525867106032,-0.4554812488548173,1
0.20347710393916524,0.4163681481389552,1
0.7792194061087574,-1.0904472525504776,1
-0.7248753029126389,0.6312747301215763,0
2.5767009339404034,0.9083932972673044,1
1.9314507488832078,0.12686697629584257,1
1.0266074578097237,-3.063779866312396,1
-0.7814828036575223,-1.2780883627118034,0
0.9317335654970823,1.8861891585560817,1
-0.5335741506189806,-0.546537793028378,0
2.308590789820697,-1.984143223128996,1
1.59011420503849,1.2352473883102724,1
0.8049829423365097,0.013355591543672855,0
-1.980013229572055,1.1049404889577255,0
-0.3817575765249339,0.2769586752193653,1
1.4565372447598597,0.4585591362121688,1
2.0341720608954716,0.3630092477145166,1
1.9200867926413447,0.697488311921,1
-1.051214302465601,2.2774304485560983,0
1.0317075374941944,0.9710063359591881,1
1.8170667381312224,-1.580339317845535,1
-1.12416912214047,0.4466615152789034,0
0.69130503308944,1.1414807681032177,1
1.0012266381393018,1.202700806536146,1
0.36915895666859155,-0.42660498305909955,0
-1.3373780409413218,1.1649444451881277,0
0.3417320789188984,0.9277423995512052,1
0.3399640267194735,2.57251743696973,1
0.5371203549974704,-0.7500017362485115,0
0.08018143203242334,-0.5074005764004252,0
0.21268663143438588,-0.3061190484599539,0
0.6563230894183243,-0.4902221500387753,0
1.1867000654666822,-0.890020749763603,1
0.365130560857666,-2.762675505673743,0
0.24938617879519787,-0.4346994737231341,0
0.8015894420799039,0.36935805969990443,0
-1.4130075184846997,-0.4932218455059107,0
1.2247386399491038,1.9353811835291097,1
0.6993805931647452,0.013375812715862578,0
0.743662879257318,1.2910290551841355,1
1.7568077383539105,0.26142041272996835,1
-1.4480970830530733,0.826407309893258,0
-1.4712172568448605,0.27924155393356226,0
1.0011842298558715,1.3687846319035628,1
0.6921714593586326,0.05593935013240072,0
0.8871946375111254,0.4961207080887857,1
0.1916602173103098,0.3663329336500437,0
1.4307890416639242,-0.2882854581273188,0
1.725902727290232,0.4049823189246768,1
1.2323805233466798,2.234386246197682,1
0.4130886957549585,-0.270396942095442,1
-1.6184583263758434,0.4194648928532483,0
1.546159828840841,1.2577789508694428,1
2.043901532839352,1.1402532809442802,1
1.4090142531823782,0.011716417719365251,1
-0.2676066701042573,-2.3833887029573617,0
1.4411738330345336,0.5167028186484662,1
1.6465826787575901,-2.2194742586230527,1
2.4146978725789943,1.469937230941231,1
-0.2637209166507535,0.16947387119326057,0
0.4508999570014476,0.999674019871989,1
1.5219992562578009,-0.9021111381810512,0
0.7631510785819735,-1.5525074733000543,1
-0.5290603622564025,0.2607543841411672,0
1.1560779135293733,-0.03360343995614198,0
1.3365277971966834,-0.4915408261571657,1
0.7967591859641021,0.08466128073276377,1
0.9415434198979385,2.76743589203226,1
0.4154235081456968,0.8345255473690577,1
2.3261068292876654,1.049498605863319,1
-0.2907614020839443,0.8439368915533556,0
0.0539471609598432,1.4794621438521929,1
0.7120840648802781,-0.1900716729007449,1
1.666849430470982,-2.0547613076752937,1
-0.9471104871039906,-0.1885861330060098,0
-0.7413264247419833,0.8117357099965018,0
-1.5415013585081898,-0.9698003951150737,0
0.7359647477785978,-0.17636595048933035,0
-0.5301363989271983,-0.6917697430023131,0
0.2769948789802915,1.5020292518431304,1
1.427516008880879,0.7494570154065637,1
-0.005696992861131345,0.651540620643959,0
0.954410225017701,0.6216013131209713,1
0.3707283014731057,-0.037249252552126945,1
1.4393257466060805,0.1975562825275035,1
1.2226408740828096,-1.1851845805323176,0
-0.061127065792071056,-2.1864419787505676,0
0.5144830712595021,0.15008113034502407,1
1.848117737492544,0.3239902562721444,1
1.1327145572795068,1.2092645684253776,1
-0.8366582635262447,1.5713358160823676,0
1.421179867288521,1.5699984849989468,1
-0.4930716846798622,-0.9980235932938778,0
2.2537643769571067,-0.3522650349497693,1
1.8265087238251274,0.48033429588137955,1
1.018874023510241,2.5319046777421774,1
0.8729561277798127,1.480099203713916,1
0.4700645183698379,1.1193971619983802,1
1.4463763465400308,-0.3877879555492906,1
0.2921440135917321,-0.8831996311551246,0
0.9591268577038832,0.7889078833832395,1
1.6591278031713963,-1.10066126423436,0
0.08201280212185125,-0.23843635098030264,0
0.02218798601023586,-0.11477794900192263,0
-0.613802028796905,1.592912089122808,0
-0.4709200207387896,-0.35469730295967755,0
-1.3112348425856528,-2.4392496385726155,0
1.5028116679170824,0.5044446476624683,1
2.689805996291048,-0.6990218531039264,1
2.2678618378173363,0.042631024437746814,1
-1.0886929374891683,-0.08670470084212364,0
1.4973401387118201,-0.2737039958177683,1
2.2643169849159124,0.7903405817847039,1
0.1975090211874695,-1.5328648783527072,0
0.8115921737150544,-0.5170142249543602,1
-1.5086823558851379,0.6840379131173813,0
0.9934097847743056,-0.6140847753443682,1
-0.46991570237818925,-1.6088067092699718,0
0.9195985197026659,0.6685553432567358,1
-1.0173232144077686,1.123094630441539,0
1.2971440469253555,-0.04499520764300634,1
1.8269639429693587,-1.9608455984695325,0
-0.16149784788668453,0.7059697466988162,0
-0.550614839551478,-1.659887881419688,0
-1.6716253468049793,0.3087992768481657,0
0.4069451125173052,-0.8874638247421598,0
0.06024667229023428,-1.1598392857669653,0
-1.0061213535828604,-0.4419100170796902,0
1.1983206319433888,-0.18329755642725984,1
0.20503257994888585,-0.6442082503864482,0
-0.4833095545097559,0.5887032782151507,0
0.0899703537955081,-0.44606937845883377,0
1.8784349928225772,0.980190871671822,1
1.3632306381307444,0.28117316564347944,1
0.5569713323516612,-0.697557206596308,0
1.3810155203113377,-0.8659398838322859,1
-0.5770031520254131,-1.6474962990474387,0
0.7356071107997335,0.2907331778668224,1
0.8620545635351176,-0.3545875472513581,1
0.18317984065140036,-2.3721955280635143,0
1.1790041695531597,-0.5357148727694001,1
-0.15847680010889653,-0.901034029254952,0
1.2608027785537297,1.5756775921706603,1
1.3070446486844212,-1.7027786118933097,0
-2.508875868766773,-1.4413507997340538,0
2.0093362738611296,1.1099696431056998,1
-2.65239582188803,1.3567631574639631,0
0.022346071888262098,-0.7449829387256415,1
1.8278828376835305,-0.6320858228089109,1
0.3509846022223152,0.6162353965533128,0
-0.9128045807164964,-2.32709979694531,0
-0.5031107678883378,-1.8611936845055561,0
1.8295963209526818,-0.28073340085071186,1
-1.4136549836035022,1.549890566129126,0
1.941890211058219,-0.4357300881667396,1
0.6393876910534817,0.10093679173515462,0
-0.6116348634866771,1.133789272564012,1
0.05857342046703973,2.106884733278146,1
-0.41894677521180546,-0.5768484731483126,0
1.6528477209443815,-0.016836723733426057,1
1.5056705907391221,1.8220552213428425,1
-1.1910772472636515,-1.5221992751914284,0
0.25604866962873246,1.0275810705538218,1
-0.2495042285787049,-1.0183155323612583,0
2.1228609653053074,0.10247236710315673,1
-0.7851090299390633,-0.24261904740027426,0
2.4646520151535154,-0.9580116007012293,0
0.6633757865313686,-0.9831019276582751,0
-0.5781278470180966,0.2764143642537545,1
-0.04500160241020579,0.9955393281626821,0
-0.18178072484529573,-0.1297362031885032,0
-0.7020802422170569,0.07011315873321637,0
0.8043095457034132,0.5711740662910472,1
-0.6507071057610279,-0.9716187730129598,0
-1.698402829612008,0.739692508412923,0
0.2823558820670095,0.819343097059747,1
-1.283141816059671,2.60362629875041,0
-0.12737695487427247,-0.3761041905595823,1
-0.3000131774636916,-0.4580818016681276,0
-0.2583376792283957,0.7689658715737455,1
2.901059411749169,0.8191041689121383,1
0.7620527238865278,-0.535087153376712,0
0.9699081098948654,-0.40316267693004887,1
-1.2540381259765243,0.5411308382180404,0
-0.019359447000614205,-0.8275842407346614,0
0.9368328929356632,-0.4105339880150149,0
-0.4269818042043072,0.08959276736843465,0
1.6988691278697838,0.9959386848222581,1
-0.6229662444911332,-0.6045986161795408,0
0.38499725054830675,-1.842384462030672,0
0.05534319602688542,-1.916597467518211,0
0.8807527253201075,-1.2594130667061334,0
-0.004539079040968619,-1.3131677181999373,0
0.40201701022196884,-0.15461075861990903,1
0.44025689904421583,-1.188880153597605,0
-0.10782653313043122,-0.7027549598212041,0
1.233603255346824,-0.7740858849820498,0
0.9622272123211678,-0.4405078608479934,1
0.602524660221516,1.3225043315231224,1
0.22649583319184602,0.6619475894305167,1
1.5761984335719967,0.016129415276003874,1
0.44058233180440043,-0.4610262805808381,1
0.36263298339146904,-0.4332326566230212,0
0.8151590328769386,0.3277464699519495,1
2.566245351267936,0.5841690733522902,1
-0.7743918288233245,-0.9076175061006004,0
1.54684258236089,0.03648075561423148,1
-1.3824882773619158,-2.031619568663027,0
0.9390004740514863,0.21171378417059702,1
2.4325911103696036,0.762149241958686,1
1.2375353769140378,-0.2800686268808754,1
0.8876875863937721,1.8165269961401054,1
0.08350558431661681,-0.8812384474360504,1
0.7341519205374096,0.21744041530326128,1
0.422730903056308,-0.035824746665955476,1
-0.164574268724491,-0.10029766744340833,0
0.3811368229776431,-0.11432216800474763,0
0.9182192766890834,0.10710503000947168,1
-0.14393877538370448,0.8479587434636998,1
-0.18691000275315262,1.3777362362747443,1
-0.7962677813513919,-0.0022502445041573905,0
1.1297975286977857,0.8153160721716332,1
1.2998555881637666,-0.7017669462667825,1
0.9548264886601692,0.765955452726233,1
1.7616875420015325,-0.7619915238269903,1
0.7966544007888002,1.0906599360881322,1
1.1312120311023324,2.2106408773932396,1
1.0342211682013192,-0.12208388797139179,0
0.5993059786399713,-2.1925434908074086,1
0.11609598905738794,-0.548072933244823,0
3.135567877371102,1.2318751342893033,1
